equipamento_id,periodo,condicao_ambiente,modo_operacao,score_base,fator_ambiente,fator_operacao,score_risco,classificacao,fator_principal,alerta
Caminhão do Bruno 4,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Bruno 4: risco 45 - monitorar na próxima vistoria.
Caminhão da Sabrina 2,Abril 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão da Sabrina 2: risco 51 - agendar inspeção em breve.
Caminhão do João 3,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do João 3: risco 41 - monitorar na próxima vistoria.
Caminhão da Bianca 2,Abril 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Bianca 2: risco 35 - monitorar na próxima vistoria.
Caminhão do Fernando 4,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fernando 4: risco 47 - monitorar na próxima vistoria.
Caminhão da Natália 2,Abril 2026,-,-,64,1.0,1.0,64,ALTO,Estilo de condução,[ALERTA] Caminhão da Natália 2: risco 64 - agendar inspeção em breve.
Caminhão da Juliana 4,Abril 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão da Juliana 4: risco 52 - agendar inspeção em breve.
Caminhão da Olívia 5,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Estilo de frenagem,[ATENÇÃO] Caminhão da Olívia 5: risco 32 - monitorar na próxima vistoria.
Caminhão da Lúcia 4,Abril 2026,-,-,26,1.0,1.0,26,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Lúcia 4: risco 26 - monitorar na próxima vistoria.
Caminhão do Diego 5,Abril 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Diego 5: risco 50 - monitorar na próxima vistoria.
Caminhão da Teresa 5,Abril 2026,-,-,34,1.0,1.0,34,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Teresa 5: risco 34 - monitorar na próxima vistoria.
Caminhão do Renato 2,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Renato 2: risco 32 - monitorar na próxima vistoria.
Caminhão da Ivone 3,Abril 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Ivone 3: risco 43 - monitorar na próxima vistoria.
Caminhão da Daniela 3,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Daniela 3: risco 32 - monitorar na próxima vistoria.
Caminhão da Ivone 2,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de frenagem,[ATENÇÃO] Caminhão da Ivone 2: risco 48 - monitorar na próxima vistoria.
Caminhão do Davi,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Davi: risco 47 - monitorar na próxima vistoria.
Caminhão da Úrsula,Abril 2026,-,-,21,1.0,1.0,21,BAIXO,Estilo de condução,[OK] Caminhão da Úrsula: risco 21 - dentro do esperado.
Caminhão da Beatriz 3,Abril 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão da Beatriz 3: risco 53 - agendar inspeção em breve.
Caminhão do Arthur 4,Abril 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de frenagem,[ALERTA] Caminhão do Arthur 4: risco 54 - agendar inspeção em breve.
Caminhão da Juliana 2,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Juliana 2: risco 47 - monitorar na próxima vistoria.
Caminhão do Pedro 3,Abril 2026,-,-,28,1.0,1.0,28,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Pedro 3: risco 28 - monitorar na próxima vistoria.
Caminhão do Elias,Abril 2026,-,-,27,1.0,1.0,27,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Elias: risco 27 - monitorar na próxima vistoria.
Caminhão da Talita 2,Abril 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Talita 2: risco 48 - monitorar na próxima vistoria.
Caminhão da Vanessa 5,Abril 2026,-,-,24,1.0,1.0,24,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão da Vanessa 5: risco 24 - dentro do esperado.
Caminhão do Nelson,Abril 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Nelson: risco 35 - monitorar na próxima vistoria.
Caminhão da Joana 2,Abril 2026,-,-,36,1.0,1.0,36,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Joana 2: risco 36 - monitorar na próxima vistoria.
Caminhão do Mateus 3,Abril 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão do Mateus 3: risco 53 - agendar inspeção em breve.
Caminhão da Débora 2,Abril 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de frenagem,[ATENÇÃO] Caminhão da Débora 2: risco 47 - monitorar na próxima vistoria.
Caminhão da Wilma 3,Abril 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Wilma 3: risco 50 - monitorar na próxima vistoria.
Caminhão do Renato 5,Abril 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Renato 5: risco 32 - monitorar na próxima vistoria.
Caminhão da Zilda 3,Abril 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão da Zilda 3: risco 54 - agendar inspeção em breve.
Caminhão da Clotilde 3,Abril 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Clotilde 3: risco 45 - monitorar na próxima vistoria.
Caminhão do Ícaro,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Ícaro: risco 40 - monitorar na próxima vistoria.
Caminhão do José 2,Abril 2026,-,-,24,1.0,1.0,24,BAIXO,Estilo de condução,[OK] Caminhão do José 2: risco 24 - dentro do esperado.
Caminhão do Daniel,Abril 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão do Daniel: risco 52 - agendar inspeção em breve.
Caminhão do Elias 2,Abril 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Elias 2: risco 30 - monitorar na próxima vistoria.
Caminhão do Daniel 4,Abril 2026,-,-,27,1.0,1.0,27,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Daniel 4: risco 27 - monitorar na próxima vistoria.
Caminhão do Miguel 2,Abril 2026,-,-,40,1.0,1.0,40,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Miguel 2: risco 40 - monitorar na próxima vistoria.
Caminhão da Débora 5,Abril 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão da Débora 5: risco 60 - agendar inspeção em breve.
Caminhão da Giovana 3,Abril 2026,-,-,31,1.0,1.0,31,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Giovana 3: risco 31 - monitorar na próxima vistoria.
Caminhão da Talita,Abril 2026,-,-,35,1.0,1.0,35,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Talita: risco 35 - monitorar na próxima vistoria.
Caminhão da Sandra 3,Abril 2026,-,-,19,1.0,1.0,19,BAIXO,Dificuldade da rota,[OK] Caminhão da Sandra 3: risco 19 - dentro do esperado.
Caminhão do Elias 3,Abril 2026,-,-,18,1.0,1.0,18,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão do Elias 3: risco 18 - dentro do esperado.
Caminhão do Leandro 6,Abril 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão do Leandro 6: risco 59 - agendar inspeção em breve.
Caminhão do Ícaro 3,Abril 2026,-,-,53,1.0,1.0,53,ALTO,Desaceleração/frenagem brusca,[ALERTA] Caminhão do Ícaro 3: risco 53 - agendar inspeção em breve.
Caminhão do Eduardo 3,Abril 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Eduardo 3: risco 41 - monitorar na próxima vistoria.
Caminhão do Gustavo,Abril 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de frenagem,[ATENÇÃO] Caminhão do Gustavo: risco 49 - monitorar na próxima vistoria.
Caminhão da Eliana 5,Abril 2026,-,-,26,1.0,1.0,26,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Eliana 5: risco 26 - monitorar na próxima vistoria.
Caminhão do Márcio,Abril 2026,-,-,63,1.0,1.0,63,ALTO,Estilo de frenagem,[ALERTA] Caminhão do Márcio: risco 63 - agendar inspeção em breve.
Caminhão da Adriana 4,Abril 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Adriana 4: risco 50 - monitorar na próxima vistoria.
Caminhão da Karina 5,Abril 2026,-,-,15,1.0,1.0,15,BAIXO,Dificuldade da rota,[OK] Caminhão da Karina 5: risco 15 - dentro do esperado.
Caminhão do Nelson 5,Abril 2026,-,-,19,1.0,1.0,19,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão do Nelson 5: risco 19 - dentro do esperado.
Caminhão do Marcelo 6,Abril 2026,-,-,62,1.0,1.0,62,ALTO,Estilo de condução,[ALERTA] Caminhão do Marcelo 6: risco 62 - agendar inspeção em breve.
Caminhão da Úrsula 5,Maio 2026,-,-,39,1.0,1.0,39,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Úrsula 5: risco 39 - monitorar na próxima vistoria.
Caminhão do Renato 4,Maio 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Renato 4: risco 44 - monitorar na próxima vistoria.
Caminhão da Joana 3,Maio 2026,-,-,53,1.0,1.0,53,ALTO,Dificuldade da rota,[ALERTA] Caminhão da Joana 3: risco 53 - agendar inspeção em breve.
Caminhão do Jorge 2,Maio 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Jorge 2: risco 40 - monitorar na próxima vistoria.
Caminhão do Tadeu 5,Maio 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do Tadeu 5: risco 60 - agendar inspeção em breve.
Caminhão da Clotilde 3,Maio 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Clotilde 3: risco 29 - monitorar na próxima vistoria.
Caminhão do Alexandre 4,Maio 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Alexandre 4: risco 31 - monitorar na próxima vistoria.
Caminhão da Ana 5,Maio 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão da Ana 5: risco 60 - agendar inspeção em breve.
Caminhão do Roberto 3,Maio 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Roberto 3: risco 32 - monitorar na próxima vistoria.
Caminhão do Pablo,Maio 2026,-,-,51,1.0,1.0,51,ALTO,Dificuldade da rota,[ALERTA] Caminhão do Pablo: risco 51 - agendar inspeção em breve.
Caminhão da Karina,Maio 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Karina: risco 44 - monitorar na próxima vistoria.
Caminhão do José 4,Maio 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do José 4: risco 60 - agendar inspeção em breve.
Caminhão do Ricardo 4,Maio 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Ricardo 4: risco 57 - agendar inspeção em breve.
Caminhão da Carla 2,Maio 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla 2: risco 31 - monitorar na próxima vistoria.
Caminhão da Fernanda,Maio 2026,-,-,20,1.0,1.0,20,BAIXO,Dificuldade da rota,[OK] Caminhão da Fernanda: risco 20 - dentro do esperado.
Caminhão do Elias 5,Maio 2026,-,-,48,1.0,1.0,48,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Elias 5: risco 48 - monitorar na próxima vistoria.
Caminhão do Heitor 4,Maio 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Heitor 4: risco 43 - monitorar na próxima vistoria.
Caminhão da Juliana,Maio 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Juliana: risco 48 - monitorar na próxima vistoria.
Caminhão do Renato 6,Maio 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão do Renato 6: risco 51 - agendar inspeção em breve.
Caminhão do Elias 2,Maio 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Elias 2: risco 31 - monitorar na próxima vistoria.
Caminhão da Patrícia 4,Maio 2026,-,-,29,1.0,1.0,29,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Patrícia 4: risco 29 - monitorar na próxima vistoria.
Caminhão da Beatriz 4,Maio 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão da Beatriz 4: risco 54 - agendar inspeção em breve.
Caminhão da Érica 5,Maio 2026,-,-,24,1.0,1.0,24,BAIXO,Dificuldade da rota,[OK] Caminhão da Érica 5: risco 24 - dentro do esperado.
Caminhão do Eduardo 6,Maio 2026,-,-,26,1.0,1.0,26,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Eduardo 6: risco 26 - monitorar na próxima vistoria.
Caminhão do Francisco 6,Maio 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Francisco 6: risco 29 - monitorar na próxima vistoria.
Caminhão do Gilberto 5,Maio 2026,-,-,62,1.0,1.0,62,ALTO,Estilo de condução,[ALERTA] Caminhão do Gilberto 5: risco 62 - agendar inspeção em breve.
Caminhão da Priscila,Maio 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Priscila: risco 49 - monitorar na próxima vistoria.
Caminhão do Mateus 4,Maio 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Mateus 4: risco 49 - monitorar na próxima vistoria.
Caminhão da Natália 5,Maio 2026,-,-,33,1.0,1.0,33,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Natália 5: risco 33 - monitorar na próxima vistoria.
Caminhão do Henrique 3,Maio 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Henrique 3: risco 45 - monitorar na próxima vistoria.
Caminhão do Marcos 2,Maio 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcos 2: risco 45 - monitorar na próxima vistoria.
Caminhão do Fernando,Maio 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fernando: risco 38 - monitorar na próxima vistoria.
Caminhão da Helena 4,Maio 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Helena 4: risco 29 - monitorar na próxima vistoria.
Caminhão do Caio 5,Maio 2026,-,-,33,1.0,1.0,33,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Caio 5: risco 33 - monitorar na próxima vistoria.
Caminhão do Saulo 5,Maio 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Saulo 5: risco 39 - monitorar na próxima vistoria.
Caminhão do Leandro 2,Maio 2026,-,-,26,1.0,1.0,26,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Leandro 2: risco 26 - monitorar na próxima vistoria.
Caminhão da Ana 3,Maio 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Ana 3: risco 36 - monitorar na próxima vistoria.
Caminhão do João 6,Maio 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do João 6: risco 31 - monitorar na próxima vistoria.
Caminhão da Maria,Maio 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Maria: risco 48 - monitorar na próxima vistoria.
Caminhão do Samuel 4,Maio 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Samuel 4: risco 57 - agendar inspeção em breve.
Caminhão do Lucas 3,Maio 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Lucas 3: risco 47 - monitorar na próxima vistoria.
Caminhão do Paulo 4,Maio 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Paulo 4: risco 30 - monitorar na próxima vistoria.
Caminhão da Heloísa 4,Maio 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Heloísa 4: risco 42 - monitorar na próxima vistoria.
Caminhão do Pedro 6,Maio 2026,-,-,48,1.0,1.0,48,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Pedro 6: risco 48 - monitorar na próxima vistoria.
Caminhão do Cristiano 5,Maio 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão do Cristiano 5: risco 53 - agendar inspeção em breve.
Caminhão do Vitor 4,Maio 2026,-,-,38,1.0,1.0,38,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Vitor 4: risco 38 - monitorar na próxima vistoria.
Caminhão da Beatriz 3,Maio 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Beatriz 3: risco 46 - monitorar na próxima vistoria.
Caminhão do Davi 3,Maio 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Davi 3: risco 40 - monitorar na próxima vistoria.
Caminhão da Karina 4,Maio 2026,-,-,26,1.0,1.0,26,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Karina 4: risco 26 - monitorar na próxima vistoria.
Caminhão da Vanessa,Maio 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Vanessa: risco 47 - monitorar na próxima vistoria.
Caminhão da Joana 2,Maio 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Joana 2: risco 41 - monitorar na próxima vistoria.
Caminhão do Rafael 6,Maio 2026,-,-,38,1.0,1.0,38,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Rafael 6: risco 38 - monitorar na próxima vistoria.
Caminhão da Heloísa,Maio 2026,-,-,44,1.0,1.0,44,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Heloísa: risco 44 - monitorar na próxima vistoria.
Caminhão da Sandra,Maio 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Sandra: risco 31 - monitorar na próxima vistoria.
Caminhão do Joaquim 4,Maio 2026,-,-,35,1.0,1.0,35,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Joaquim 4: risco 35 - monitorar na próxima vistoria.
Caminhão da Camila 3,Maio 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Camila 3: risco 37 - monitorar na próxima vistoria.
Caminhão do Sérgio 5,Maio 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Sérgio 5: risco 34 - monitorar na próxima vistoria.
Caminhão do Miguel 4,Maio 2026,-,-,41,1.0,1.0,41,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Miguel 4: risco 41 - monitorar na próxima vistoria.
Caminhão da Valéria 5,Maio 2026,-,-,48,1.0,1.0,48,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Valéria 5: risco 48 - monitorar na próxima vistoria.
Caminhão da Marta 2,Maio 2026,-,-,35,1.0,1.0,35,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Marta 2: risco 35 - monitorar na próxima vistoria.
Caminhão do Tadeu 2,Maio 2026,-,-,38,1.0,1.0,38,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Tadeu 2: risco 38 - monitorar na próxima vistoria.
Caminhão do Roberto 5,Maio 2026,-,-,25,1.0,1.0,25,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão do Roberto 5: risco 25 - dentro do esperado.
Caminhão da Ana 2,Maio 2026,-,-,40,1.0,1.0,40,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Ana 2: risco 40 - monitorar na próxima vistoria.
Caminhão do Jorge 4,Maio 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Jorge 4: risco 42 - monitorar na próxima vistoria.
Caminhão do Paulo 3,Maio 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Paulo 3: risco 30 - monitorar na próxima vistoria.
Caminhão da Adriana,Maio 2026,-,-,35,1.0,1.0,35,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Adriana: risco 35 - monitorar na próxima vistoria.
Caminhão da Patrícia 3,Maio 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Patrícia 3: risco 40 - monitorar na próxima vistoria.
Caminhão do Renato 3,Maio 2026,-,-,46,1.0,1.0,46,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Renato 3: risco 46 - monitorar na próxima vistoria.
Caminhão do Heitor 2,Maio 2026,-,-,63,1.0,1.0,63,ALTO,Estilo de condução,[ALERTA] Caminhão do Heitor 2: risco 63 - agendar inspeção em breve.
Caminhão do Caio 3,Maio 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Caio 3: risco 31 - monitorar na próxima vistoria.
Caminhão da Carla 3,Maio 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla 3: risco 41 - monitorar na próxima vistoria.
Caminhão do Marcos,Maio 2026,-,-,61,1.0,1.0,61,ALTO,Estilo de condução,[ALERTA] Caminhão do Marcos: risco 61 - agendar inspeção em breve.
Caminhão do Márcio 3,Maio 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão do Márcio 3: risco 59 - agendar inspeção em breve.
Caminhão da Teresa,Maio 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão da Teresa: risco 60 - agendar inspeção em breve.
Caminhão do Tiago 3,Maio 2026,-,-,38,1.0,1.0,38,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Tiago 3: risco 38 - monitorar na próxima vistoria.
Caminhão do Maurício,Maio 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Maurício: risco 35 - monitorar na próxima vistoria.
Caminhão da Maria 4,Maio 2026,-,-,28,1.0,1.0,28,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Maria 4: risco 28 - monitorar na próxima vistoria.
Caminhão do Felipe 3,Maio 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Felipe 3: risco 49 - monitorar na próxima vistoria.
Caminhão do Lucas,Maio 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Lucas: risco 50 - monitorar na próxima vistoria.
Caminhão do Marcelo 5,Maio 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcelo 5: risco 37 - monitorar na próxima vistoria.
Caminhão da Érica 3,Maio 2026,-,-,24,1.0,1.0,24,BAIXO,Dificuldade da rota,[OK] Caminhão da Érica 3: risco 24 - dentro do esperado.
Caminhão da Sandra 2,Maio 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Sandra 2: risco 50 - monitorar na próxima vistoria.
